Academy,Course Code,Course Item,Activity Name,Activity Type,Trainee Masked,Result,Percentage,Attempt,Date
Sydney,SY-21-JAV-07,Java Week 3,Solo Project,Standard,Trainee 909,80,0.8,1,22/10/2021 00:00
Sydney,SY-21-TEC-04,Python,General Marking Scheme,Standard,Trainee 984,80,0.8,1,22/10/2021 00:00
London,L-21-TOP-04,ITSM Sign Off,ITSM Sign Off Exam,Standard,Trainee 1008,80,0.8,1,22/10/2021 00:00
Singapore,S-21-OOD-08,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1013,80,0.8,1,22/10/2021 00:00
New York,N-21-BAPM-03,Business Analysis,General Marking Scheme,Standard,Trainee 2225,80,0.8,1,22/10/2021 00:00
London,L-21-FOU-35,Hadoop & HDFS/Hive,General Marking Scheme,Standard,Trainee 1372,80,0.8,1,22/10/2021 00:00
Hong Kong,H-21-FOU-17,BA,PSO Internal BA Exam,Standard,Trainee 1559,80,0.8,1,22/10/2021 00:00
Glasgow,G-21-FOU-20,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 429,38,0.7917,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 123,79,0.79,2,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 525,79,0.79,2,22/10/2021 00:00
Hong Kong,H-21-BIT-03,BI Week 4: Project/Sign Off,General Marking Scheme,Standard,Trainee 964,79,0.79,1,22/10/2021 00:00
Toronto,T-21-JAV-15,Rest/Microservices,Java Marking Scheme,Standard,Trainee 1228,79,0.79,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 1277,79,0.79,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 1292,79,0.79,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 2436,79,0.79,2,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 1434,79,0.79,1,22/10/2021 00:00
Hong Kong,H-21-BIT-03,BI Week 4: Project/Sign Off,General Marking Scheme,Standard,Trainee 1518,79,0.79,1,22/10/2021 00:00
Hong Kong,H-21-BIT-03,BI Week 4: Project/Sign Off,General Marking Scheme,Standard,Trainee 1575,79,0.79,1,22/10/2021 00:00
Glasgow,G-21-FOU-20,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 712,47,0.7833,1,22/10/2021 00:00
Glasgow,G-21-FOU-20,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 881,47,0.7833,1,22/10/2021 00:00
Leeds,LE-21-FOU-17,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 6,78,0.78,1,22/10/2021 00:00
Toronto,T-21-JAV-15,Rest/Microservices,Java Marking Scheme,Standard,Trainee 3020,78,0.78,1,22/10/2021 00:00
Toronto,T-21-JAV-15,Rest/Microservices,Java Marking Scheme,Standard,Trainee 3042,78,0.78,1,22/10/2021 00:00
Hong Kong,H-21-JAV-05,Java Week 3,Java Marking Scheme,Standard,Trainee 700,78,0.78,1,22/10/2021 00:00
Sydney,SY-21-JAV-07,Java Week 3,Solo Project,Standard,Trainee 1793,78,0.78,1,22/10/2021 00:00
London,L-21-FOU-34,SQL,General Marking Scheme,Standard,Trainee 1026,78,0.78,1,22/10/2021 00:00
Toronto,T-21-JAV-15,Rest/Microservices,Java Marking Scheme,Standard,Trainee 2968,78,0.78,1,22/10/2021 00:00
Leeds,LE-21-FOU-17,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 1598,78,0.78,1,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 2151,31,0.775,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 1641,77,0.77,2,22/10/2021 00:00
London,L-21-GB2B-08,Excel,EXCEL Exam - March 2017,Standard,Trainee 1742,77,0.77,1,22/10/2021 00:00
New York,N-21-BAPM-03,Business Analysis,General Marking Scheme,Standard,Trainee 3017,77,0.77,1,22/10/2021 00:00
Hong Kong,H-21-OOD-06,Object Orientated Development Week 1,OOD Marking Scheme,Standard,Trainee 559,77,0.77,1,22/10/2021 00:00
Sydney,SY-21-JAV-07,Java Week 3,Solo Project,Standard,Trainee 2163,77,0.77,1,22/10/2021 00:00
London,L-21-GB2B-08,Excel,EXCEL Exam - March 2017,Standard,Trainee 2056,77,0.77,2,22/10/2021 00:00
London,L-21-GB2B-08,Excel,EXCEL Exam - March 2017,Standard,Trainee 1945,77,0.77,1,22/10/2021 00:00
Sydney,SY-21-FOU-18,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 1759,46,0.7667,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2983,46,0.7667,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2192,46,0.7667,2,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 1024,46,0.7667,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1024,46,0.7667,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 3170,46,0.7667,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2752,46,0.7667,1,22/10/2021 00:00
London,L-21-FOU-35,Hadoop & HDFS/Hive,General Marking Scheme,Standard,Trainee 2135,76,0.76,1,22/10/2021 00:00
London,L-21-FOU-35,Hadoop & HDFS/Hive,General Marking Scheme,Standard,Trainee 435,76,0.76,1,22/10/2021 00:00
London,L-21-FOU-35,Hadoop & HDFS/Hive,General Marking Scheme,Standard,Trainee 1772,76,0.76,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 675,76,0.76,2,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 28,75,0.75,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2821,45,0.75,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 2118,75,0.75,2,22/10/2021 00:00
Glasgow,G-21-FOU-18,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 81,75,0.75,1,22/10/2021 00:00
Glasgow,G-21-FOU-18,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 119,75,0.75,1,22/10/2021 00:00
Glasgow,G-21-FOU-18,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 119,75,0.75,2,22/10/2021 00:00
Glasgow,G-21-FOU-19,Excel,EXCEL Exam - March 2017,Standard,Trainee 2629,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 228,75,0.75,1,22/10/2021 00:00
London,L-21-DET-03,Python Week 1,General Marking Scheme,Standard,Trainee 262,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 278,75,0.75,1,22/10/2021 00:00
London,L-21-FOU-35,Hadoop & HDFS/Hive,General Marking Scheme,Standard,Trainee 286,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 300,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 373,75,0.75,1,22/10/2021 00:00
London,L-21-DET-03,Python Week 1,General Marking Scheme,Standard,Trainee 428,75,0.75,1,22/10/2021 00:00
Toronto,T-21-JAV-14,APM,Java Marking Scheme,Standard,Trainee 445,75,0.75,1,22/10/2021 00:00
Glasgow,G-21-FOU-18,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 2153,75,0.75,2,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 1762,75,0.75,2,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 537,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-NWT-01,Manual Testing,General Marking Scheme,Standard,Trainee 555,75,0.75,2,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 2527,30,0.75,1,22/10/2021 00:00
Leeds,LE-21-NWT-01,Manual Testing,General Marking Scheme,Standard,Trainee 621,75,0.75,3,22/10/2021 00:00
Hong Kong,H-21-OOD-06,Object Orientated Development Week 1,OOD Marking Scheme,Standard,Trainee 2861,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-FOU-17,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 649,75,0.75,3,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 711,75,0.75,1,22/10/2021 00:00
Hong Kong,H-21-OOD-06,Object Orientated Development Week 1,OOD Marking Scheme,Standard,Trainee 755,75,0.75,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 762,75,0.75,2,22/10/2021 00:00
Glasgow,G-21-FOU-20,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 784,36,0.75,1,22/10/2021 00:00
Hong Kong,H-21-OOD-06,Object Orientated Development Week 1,OOD Marking Scheme,Standard,Trainee 789,75,0.75,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 835,75,0.75,1,22/10/2021 00:00
Toronto,T-21-JAV-14,APM,Java Marking Scheme,Standard,Trainee 2185,75,0.75,1,22/10/2021 00:00
Glasgow,G-21-FOU-20,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 881,36,0.75,2,22/10/2021 00:00
Leeds,LE-21-NWT-01,Manual Testing,General Marking Scheme,Standard,Trainee 884,75,0.75,2,22/10/2021 00:00
Glasgow,G-21-JAV-05,Spring MVC,Java Marking Scheme,Standard,Trainee 1796,75,0.75,1,22/10/2021 00:00
Hong Kong,H-21-OOD-06,Object Orientated Development Week 1,OOD Marking Scheme,Standard,Trainee 1006,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-FOU-17,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 1041,75,0.75,1,22/10/2021 00:00
London,L-21-DET-03,Python Week 1,General Marking Scheme,Standard,Trainee 1157,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1158,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-NWT-01,Manual Testing,General Marking Scheme,Standard,Trainee 1205,75,0.75,2,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1275,75,0.75,1,22/10/2021 00:00
London,L-21-DET-03,Python Week 1,General Marking Scheme,Standard,Trainee 1302,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1303,75,0.75,1,22/10/2021 00:00
Hong Kong,H-21-OOD-06,Object Orientated Development Week 1,OOD Marking Scheme,Standard,Trainee 2422,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1417,75,0.75,1,22/10/2021 00:00
Toronto,T-21-JAV-14,APM,Java Marking Scheme,Standard,Trainee 1418,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1446,75,0.75,1,22/10/2021 00:00
London,L-21-DET-03,Python Week 1,General Marking Scheme,Standard,Trainee 1497,75,0.75,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1584,75,0.75,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 375,74,0.74,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 1753,44,0.7333,1,22/10/2021 00:00
Sydney,SY-21-FOU-19,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 996,44,0.7333,1,22/10/2021 00:00
Toronto,T-21-JAV-14,APM,Java Marking Scheme,Standard,Trainee 597,73,0.73,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 762,73,0.73,1,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 2850,29,0.725,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 896,72,0.72,2,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 795,71,0.71,2,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 1042,71,0.71,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 2414,71,0.71,3,22/10/2021 00:00
Sydney,SY-21-FOU-19,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 77,42,0.7,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2983,42,0.7,1,22/10/2021 00:00
Sydney,SY-21-FOU-19,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 3126,42,0.7,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 848,70,0.7,1,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 2369,28,0.7,1,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 2198,28,0.7,1,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 1121,28,0.7,1,22/10/2021 00:00
Toronto,T-21-JAV-14,APM,Java Marking Scheme,Standard,Trainee 1944,70,0.7,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 3170,42,0.7,1,22/10/2021 00:00
Sydney,SY-21-FOU-19,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 1565,42,0.7,1,22/10/2021 00:00
Leeds,LE-21-NWT-01,Manual Testing,General Marking Scheme,Standard,Trainee 1205,69,0.69,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 2858,68,0.68,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 2414,68,0.68,2,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 2526,27,0.675,2,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 1358,27,0.675,1,22/10/2021 00:00
Sydney,SY-21-FOU-19,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 336,40,0.6667,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2592,40,0.6667,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 1762,66,0.66,1,22/10/2021 00:00
Toronto,T-21-JAV-14,APM,Java Marking Scheme,Standard,Trainee 734,66,0.66,1,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 2211,26,0.65,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 1453,65,0.65,1,22/10/2021 00:00
Glasgow,G-21-FOU-20,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 881,31,0.6458,1,22/10/2021 00:00
Leeds,LE-21-NWT-01,Manual Testing,General Marking Scheme,Standard,Trainee 621,64,0.64,2,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 795,64,0.64,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 1250,64,0.64,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2192,38,0.6333,1,22/10/2021 00:00
Glasgow,G-21-FOU-18,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 2153,63,0.63,1,22/10/2021 00:00
London,L-21-GB2B-08,Excel,EXCEL Exam - March 2017,Standard,Trainee 2056,63,0.63,1,22/10/2021 00:00
Leeds,LE-21-NWT-01,Manual Testing,General Marking Scheme,Standard,Trainee 884,62,0.62,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 123,61,0.61,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 2414,61,0.61,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 2102,60,0.6,1,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 2526,24,0.6,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 896,60,0.6,1,22/10/2021 00:00
London,L-21-BAT-05,BCS Business Analysis Foundation,Business Analyst Foundation Certificate,External,Trainee 2262,24,0.6,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 525,59,0.59,1,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 2983,28,0.5833,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 675,58,0.58,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 1398,58,0.58,1,22/10/2021 00:00
Toronto,T-21-JAV-17,OOD 3,OOD Marking Scheme,Standard,Trainee 2118,57,0.57,1,22/10/2021 00:00
Leeds,LE-21-NWT-01,Manual Testing,General Marking Scheme,Standard,Trainee 555,55,0.55,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 1113,55,0.55,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 2436,55,0.55,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 1113,54,0.54,2,22/10/2021 00:00
London,L-21-FOU-36,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2192,32,0.5333,1,22/10/2021 00:00
Glasgow,G-21-FOU-18,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 119,52,0.52,1,22/10/2021 00:00
New York,N-21-BAPM-03,Business Analysis,General Marking Scheme,Standard,Trainee 981,50,0.5,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1464,50,0.5,1,22/10/2021 00:00
Toronto,T-21-JAV-16,Data Access,OOD Marking Scheme,Standard,Trainee 1641,48,0.48,1,22/10/2021 00:00
Sydney,SY-21-JAV-07,Java Week 3,Solo Project,Standard,Trainee 1823,48,0.48,1,22/10/2021 00:00
Sydney,SY-21-FOU-18,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 3066,28,0.4667,1,22/10/2021 00:00
Leeds,LE-21-NWT-01,Manual Testing,General Marking Scheme,Standard,Trainee 621,46,0.46,1,22/10/2021 00:00
Toronto,T-21-JAV-18,OOD 1,OOD Marking Scheme,Standard,Trainee 1886,43,0.43,1,22/10/2021 00:00
Glasgow,G-21-FOU-19,Excel,EXCEL Exam - March 2017,Standard,Trainee 947,41,0.41,1,22/10/2021 00:00
Glasgow,G-21-FOU-19,Excel,EXCEL Exam - March 2017,Standard,Trainee 947,41,0.41,3,22/10/2021 00:00
Toronto,T-21-JAV-18,OOD 1,OOD Marking Scheme,Standard,Trainee 2137,39,0.39,1,22/10/2021 00:00
Glasgow,G-21-FOU-19,Excel,EXCEL Project - March 2017,Standard,Trainee 947,39,0.39,1,22/10/2021 00:00
London,L-21-GB2B-08,Excel,EXCEL Exam - March 2017,Standard,Trainee 1956,33,0.33,1,22/10/2021 00:00
Leeds,LE-21-FOU-17,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 649,0,0,1,22/10/2021 00:00
Leeds,LE-21-FOU-17,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 649,0,0,2,22/10/2021 00:00
Glasgow,G-21-FOU-19,Excel,EXCEL Exam - March 2017,Standard,Trainee 947,0,0,2,22/10/2021 00:00
Leeds,LE-21-FOU-17,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 1363,0,0,1,22/10/2021 00:00
Leeds,LE-21-OOD-05,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1464,0,0,2,22/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 384,48,1,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 838,48,1,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 1563,47,0.9792,1,27/10/2021 00:00
New York,N-21-TOP-03,Information Security Week 2,General Marking Scheme,Standard,Trainee 1830,94,0.94,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 548,45,0.9375,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 860,45,0.9375,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 2379,45,0.9375,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 2769,44,0.9167,1,27/10/2021 00:00
New York,N-21-TOP-03,Information Security Week 2,General Marking Scheme,Standard,Trainee 185,90,0.9,1,27/10/2021 00:00
New York,N-21-AWS-04,Professional Skills,General Marking Scheme,Standard,Trainee 2631,90,0.9,1,27/10/2021 00:00
New York,N-21-TOP-03,Information Security Week 2,General Marking Scheme,Standard,Trainee 2876,90,0.9,1,27/10/2021 00:00
Toronto,T-21-AWS-04,Professional Skills,General Marking Scheme,Standard,Trainee 2157,88,0.88,1,27/10/2021 00:00
New York,N-21-TOP-03,Information Security Week 2,General Marking Scheme,Standard,Trainee 1880,86,0.86,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 377,41,0.8542,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 2234,41,0.8542,1,27/10/2021 00:00
New York,N-21-TOP-03,Information Security Week 2,General Marking Scheme,Standard,Trainee 1156,84,0.84,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 140,40,0.8333,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 737,40,0.8333,1,27/10/2021 00:00
New York,N-21-COR-21,Proskills,Core - Pro Skills I/V Assessment - Feb 2020,Standard,Trainee 1152,40,0.8333,1,27/10/2021 00:00
Toronto,T-21-COR-27,Professional Skills,Core - Pro Skills - Interview,Standard,Trainee 372,66,0.825,1,27/10/2021 00:00
New York,N-21-TOP-03,Information Security Week 2,General Marking Scheme,Standard,Trainee 1881,82,0.82,1,27/10/2021 00:00
New York,N-21-AWS-04,Professional Skills,General Marking Scheme,Standard,Trainee 3028,82,0.82,1,27/10/2021 00:00
Toronto,T-21-COR-27,Professional Skills,Core - Pro Skills - Interview,Standard,Trainee 115,64,0.8,1,27/10/2021 00:00
Toronto,T-21-COR-27,Professional Skills,Core - Pro Skills - Interview,Standard,Trainee 190,64,0.8,1,27/10/2021 00:00
New York,N-21-AWS-04,Professional Skills,General Marking Scheme,Standard,Trainee 3119,80,0.8,1,27/10/2021 00:00
Toronto,T-21-AWS-04,Professional Skills,General Marking Scheme,Standard,Trainee 2641,80,0.8,1,27/10/2021 00:00
Toronto,T-21-COR-27,Professional Skills,Core - Pro Skills - Interview,Standard,Trainee 553,64,0.8,1,27/10/2021 00:00
Toronto,T-21-AWS-04,Professional Skills,General Marking Scheme,Standard,Trainee 2345,80,0.8,1,27/10/2021 00:00
Toronto,T-21-AWS-04,Professional Skills,General Marking Scheme,Standard,Trainee 2489,80,0.8,1,27/10/2021 00:00
Toronto,T-21-COR-27,Professional Skills,Core - Pro Skills - Interview,Standard,Trainee 1142,64,0.8,1,27/10/2021 00:00
